realSum_mn_mx,person_capacity_mn_mx,cleanliness_rating_mn_mx,guest_satisfaction_overall_mn_mx,dist_mn_mx,metro_dist_mn_mx,attr_index_mn_mx,attr_index_norm_mn_mx,rest_index_mn_mx,rest_index_norm_mn_mx,lng_mn_mx,lat_mn_mx
0.011354964744665914,0.0,1.0,0.9625,0.42581803122658385,0.35474968824216285,0.07067423290761204,0.07067423290761204,0.04909828519508038,0.049098285195080395,0.5666343981929653,0.34165530913144404
0.022221543908916088,0.0,1.0,0.9875,0.3279559342222217,0.18668610269074218,0.09267882733648468,0.09267882733648469,0.08302830224076768,0.08302830224076768,0.23112294288480148,0.30058233180520655
0.01938280272274961,0.5,1.0,0.9125,0.3336635595103212,0.014643960305830416,0.09614655328665493,0.0961465532866549,0.0885480364212774,0.08854803642127738,0.1901150908895342,0.8304423243712196
0.029425231220048222,0.25,0.875,0.975,0.18618334944321835,0.08859230836761227,0.19034487419758525,0.19034487419758522,0.15843603101400436,0.15843603101400433,0.35266752715929867,0.7612439598562901
0.011385488843441897,0.0,1.0,0.975,0.6868468201061303,0.7310997893795738,0.02342850969918882,0.023428509699188842,0.017041192754947646,0.017041192754947625,0.6896041733892653,0.1601412464378542
0.016025151857391413,0.0,1.0,0.95,0.45027243545640194,0.04858687635187292,0.05361205141641517,0.05361205141641516,0.04808342963475936,0.048083429634759346,0.25252769710659345,0.1624334035435645
0.009676139311986812,0.0,1.0,1.0,0.6303576838068661,0.4179610260147048,0.03597301329471019,0.03597301329471019,0.026492306864754497,0.02649230686475453,0.7174895127460469,0.3244951059348255
0.16684472390952657,0.0,1.0,0.9625,0.5619716674284322,0.03764272512393891,0.03359088320905251,0.03359088320905251,0.03508759260524941,0.0350875926052494,0.22031300419490152,0.06411844876720695
0.034766948505845365,0.0,1.0,0.975,0.2970269154189012,0.14567604490019223,0.12554590931429163,0.1255459093142916,0.08104251117078298,0.08104251117078297,0.5096267613208564,0.44350142485442096
0.01886389304355789,0.0,0.75,0.75,0.07007828112778619,0.027700932676731772,0.4139079900702539,0.4139079900702539,0.42900275305667124,0.4290027530566711,0.3131117564805851,0.6447775988105339
0.044626232410488076,0.0,0.75,0.75,0.08418055572750748,0.012063895429233714,0.36962487509167385,0.36962487509167385,0.346925741879225,0.346925741879225,0.3105840593739916,0.6580349399083176
0.002319831506974757,0.0,0.875,0.8875,0.3408365891744534,0.07302949874982512,0.10211550814628807,0.10211550814628804,0.08218317576095617,0.08218317576095614,0.5378885662041518,0.733861974972117
0.014865236103904032,0.0,1.0,0.9625,0.25353318301229166,0.05077222705358485,0.1256277454834729,0.1256277454834729,0.0876768617990791,0.0876768617990791,0.35979348176831233,0.3384958493371283
0.02722749610817741,0.0,0.875,0.925,0.2613751790729326,0.034895539692079196,0.14832932710885158,0.14832932710885155,0.13542851865096203,0.135428518650962,0.16158438205872858,0.6365382232684955
0.011049723756906079,0.0,0.875,0.875,0.30538521039714,0.009756850785894637,0.12607036248486828,0.12607036248486825,0.10259041436080939,0.10259041436080935,0.5235559858018716,0.6975591624334079
0.009248801929123045,0.0,0.875,0.8625,0.3053845377139568,0.009758252046882356,0.12607067225017368,0.12607067225017365,0.10259116179044385,0.10259116179044384,0.5235559858018716,0.6975591624334079
0.020054332895821248,0.0,0.75,0.75,0.11695661884349583,0.04654693850630561,0.35885199612386975,0.3588519961238698,0.22305356658594988,0.22305356658594985,0.4112616973217166,0.5532152149671767
0.02390036934159519,0.0,1.0,1.0,0.29195510371590944,0.19566830081536948,0.11533202881003388,0.11533202881003388,0.09221914733389153,0.0922191473338915,0.21321393998063914,0.3581960104076301
0.004670187112725498,0.0,1.0,1.0,0.22975356272618971,0.180734892730762,0.1465320875709832,0.14653208757098318,0.10587439519674878,0.10587439519674877,0.27506184790792726,0.3752323132201622
0.020542718476236982,0.25,0.875,0.9125,0.2881658535999373,0.07452630238068306,0.12100857187805261,0.12100857187805258,0.09638694193219469,0.09638694193219469,0.2156071851134774,0.8036798414075231
0.0481365037697262,0.0,1.0,1.0,0.2175697672399943,0.08488726239934913,0.2918886997351418,0.29188869973514175,0.15366651615411817,0.15366651615411814,0.4781112186726901,0.5393383719489605
0.013003266078569027,0.0,1.0,0.9875,0.6501255744023097,0.2946829967128288,0.03351170595413218,0.03351170595413218,0.02343209545415031,0.023432095454150294,0.7557276540819616,0.420084252261192
0.022404688501571988,0.0,0.75,0.75,0.21054056619276204,0.03803971695576863,0.19564959973774176,0.19564959973774182,0.1719518739313153,0.17195187393131525,0.19334193825965362,0.6149795564366081
0.034766948505845365,0.0,1.0,1.0,0.26355925045512085,0.03089696111178602,0.15673828378474738,0.1567382837847474,0.1442809293738996,0.14428092937389964,0.15626008389803153,0.5960227976706692
0.20918164891181587,1.0,0.875,0.875,0.30722747859560234,0.039501690232529536,0.10955751444322341,0.1095575144432234,0.08883015617195522,0.08883015617195521,0.2216844143272023,0.8322388799405399
0.01636091694392723,0.0,1.0,0.9375,0.2929221644118574,0.10915081458713558,0.10623574703949931,0.1062357470394993,0.08341127556662147,0.08341127556662144,0.2687157147466925,0.3137157725189038
0.0464576783370471,0.5,1.0,1.0,0.20242587670743548,0.05455608223899608,0.1716535219576969,0.1716535219576969,0.18536349975176433,0.1853634997517643,0.3994568140260298,0.7549250402676144
0.055492811574738246,0.25,1.0,0.9375,0.10000822312476691,0.023050021141453242,0.3858211575393277,0.38582115753932783,0.26300957419871746,0.2630095741987175,0.3985694309992473,0.6145459050922834
0.009676139311986812,0.5,0.875,0.9125,0.2600285676878708,0.19201964600133506,0.13775937516950534,0.13775937516950534,0.10673151132654633,0.1067315113265463,0.2204474561686565,0.3892950068145302
0.02307621867464363,0.0,0.75,0.75,0.21104333556048702,0.036883057399174364,0.19459984641413453,0.1945998464141345,0.1704736968566674,0.17047369685666736,0.19318059589114767,0.6165283112377554
0.0514941546350844,0.5,0.875,0.9625,0.19472844304025183,0.15383641385040542,0.1794192141491129,0.1794192141491129,0.12260984686340602,0.12260984686340597,0.2788265031730665,0.40961466980546457
0.026403345441225842,0.25,0.75,0.675,0.21446491329283376,0.044068851590487845,0.1922181216334653,0.19221812163346527,0.16544702387717528,0.16544702387717528,0.1905184468107991,0.613492751827526
0.02307621867464363,0.0,0.625,0.625,0.2410325843107279,0.023201208826082287,0.16868942866633127,0.16868942866633121,0.16907558300271544,0.1690755830027154,0.17290523824889742,0.6170239127741454
0.031073532553951344,0.0,0.75,0.7,0.5476618240185833,0.03575303235916062,0.03568710160539429,0.03568710160539428,0.03887685750344345,0.03887685750344344,0.2358287619662259,0.07186222277289933
0.031073532553951344,0.0,0.75,0.7625,0.5488139073091434,0.030735770593677998,0.035523278758057004,0.03552327875805702,0.0425791510345902,0.042579151034590215,0.23343551683338704,0.07167637219674758
0.031073532553951344,0.0,0.75,0.775,0.5476613887900776,0.035756376000181764,0.03568716065601561,0.03568716065601561,0.038875121501496766,0.03887512150149676,0.2358287619662259,0.07186222277289933
0.031073532553951344,0.0,0.875,0.825,0.5476619792162595,0.035754532957428045,0.03568707461693608,0.035687074616936085,0.038876450375457804,0.0388764503754578,0.2358287619662259,0.07186222277289933
0.031073532553951344,0.0,0.875,0.8,0.5403877596850962,0.03761016670200217,0.03681071088487006,0.036810710884870056,0.036370810629819034,0.036370810629819034,0.2385178014413251,0.07805724197744444
0.031073532553951344,0.0,0.75,0.75,0.5476621794989444,0.03575574861545695,0.03568704137630094,0.03568704137630095,0.038876199629068096,0.03887619962906809,0.2358287619662259,0.07186222277289933
0.031073532553951344,0.0,0.75,0.775,0.5476624683756159,0.035753495758076764,0.03568700225633523,0.03568700225633522,0.03887736503025656,0.038877365030256565,0.2358287619662259,0.07186222277289933
0.031073532553951344,0.0,0.875,0.8,0.5476625317681766,0.03575478765023818,0.035686989737062975,0.03568698973706297,0.03887693987895198,0.03887693987895197,0.2358287619662259,0.07186222277289933
0.027746405787369127,0.0,0.75,0.725,0.5487490755293877,0.029875630319454703,0.03553523425174234,0.03553523425174234,0.0422373938867213,0.0422373938867213,0.2331397224911261,0.07186222277289933
0.027746405787369127,0.0,0.875,0.8375,0.5487478243411051,0.029876148187741695,0.03553542311878852,0.03553542311878852,0.04223471275219356,0.04223471275219355,0.2331397224911261,0.07186222277289933
0.027746405787369127,0.0,0.75,0.7875,0.5487481440832451,0.029874700390673928,0.03553537810417347,0.03553537810417348,0.04223498628209972,0.042234986282099714,0.2331397224911261,0.07186222277289933
0.027746405787369127,0.0,0.875,0.825,0.5487481589310155,0.029874724391376565,0.03553537578840181,0.0355353757884018,0.04223502751798209,0.04223502751798209,0.2331397224911261,0.07186222277289933
0.027746405787369127,0.0,0.75,0.825,0.5487480491216329,0.029874767414200278,0.03553539237017069,0.03553539237017069,0.04223479158432844,0.04223479158432844,0.2331397224911261,0.07186222277289933
0.03308812307316627,0.0,1.0,1.0,0.2740389651214983,0.05738618955208233,0.11441189739611704,0.11441189739611704,0.08852093393678981,0.08852093393678981,0.29775734107776697,0.3210878453723367
0.043100027471688895,0.0,0.875,0.75,0.3562746851047036,0.13178875102443927,0.07874873956574231,0.07874873956574233,0.06213665969638907,0.06213665969638906,0.33180058083252684,0.23683558419030312
0.01636091694392723,0.0,0.625,0.5,0.6794615818721457,0.370355335467603,0.028673531596864126,0.028673531596864133,0.020125269038988154,0.020125269038988154,0.7692804130364634,0.3860735968281491
0.03977290070510668,0.0,0.75,0.7875,0.2661094954652251,0.05257974912468513,0.14698059718611653,0.1469805971861165,0.13957487548437125,0.13957487548437125,0.15738948047757334,0.6297856523355392
0.01971856780928543,0.0,0.25,0.75,0.34169226766586186,0.18876222914036914,0.09065359490586726,0.09065359490586725,0.07648494750387357,0.07648494750387355,0.19148650102183493,0.32189319786892095
0.01636091694392723,0.0,0.875,0.9625,0.3881710599431771,0.19015382805143552,0.07023780133685505,0.07023780133685505,0.052595827754839744,0.05259582775483974,0.4106701086371947,0.22271094040391387
0.01886389304355789,0.0,1.0,0.975,0.2554587682463873,0.20652958761971985,0.13824190927828484,0.13824190927828484,0.08887845099707861,0.0888784509970786,0.45888458642572866,0.4108536736463736
0.03760568969201184,0.5,0.75,1.0,0.30225565888547895,0.22118919976307275,0.10963695154994453,0.10963695154994457,0.09311492990011228,0.09311492990011225,0.47458857696030976,0.7940775616404452
0.02084795946399682,0.0,1.0,1.0,0.2632009859714046,0.15236377474502757,0.1316503504366529,0.13165035043665294,0.1122449436042214,0.1122449436042214,0.45735183392492196,0.7657663238756014
0.026372821342449868,0.0,1.0,1.0,0.41916401107526796,0.03487907934309882,0.07331379878219031,0.07331379878219033,0.07200790295177471,0.07200790295177471,0.059105087662687114,0.4907694213852036
0.0033271267665822162,0.0,0.875,0.9,0.6055237391905072,0.666392652740107,0.03034812425697108,0.03034812425697109,0.022670307204675957,0.022670307204675957,0.5559858018715714,0.09199603518772596
0.05381398614205915,0.5,0.875,0.975,0.27108028588558797,0.23261723446340687,0.13009740046329268,0.1300974004632927,0.08413161627416027,0.08413161627416026,0.4717650855114553,0.40887126750094555
0.044778852904368005,1.0,0.875,0.95,0.42199060485869944,0.03705592245821178,0.07174192120766634,0.07174192120766637,0.0714117038448348,0.07141170384483479,0.05622781542433039,0.4968405402056622
0.017001923018222887,0.0,1.0,0.9375,0.2950361368650673,0.02317170340725797,0.117777197740006,0.117777197740006,0.09289647236391953,0.09289647236391953,0.24241690868021937,0.835955891463267
0.02206892341503617,0.0,1.0,0.95,0.6362733715099274,0.5058305978103319,0.03291615806226783,0.032916158062267824,0.02449480140836399,0.02449480140836399,0.7045283424760674,0.27629785652337213
0.0003052409877598369,0.0,0.875,0.9125,0.5787623596223903,0.5708312027336407,0.033007974431526456,0.033007974431526435,0.024945854470677924,0.024945854470677927,0.49852102828869527,0.07539338371947464
0.032416592900094625,0.0,1.0,0.975,0.18884260574141937,0.07064025945627811,0.2362864446168462,0.2362864446168462,0.16538909498527807,0.165389094985278,0.23163386038507067,0.47144096146696124
0.0949604712920851,0.75,1.0,0.925,0.2617359855056153,0.05096023447095931,0.17273176508772234,0.17273176508772234,0.13891767197998448,0.13891767197998448,0.17314725180165638,0.4765208772147278
0.011354964744665914,0.0,1.0,0.975,0.5047119798254819,0.06083017991348983,0.04397280051367717,0.04397280051367716,0.03892018959157067,0.038920189591570654,0.14133591481122934,0.1803370090447461
0.011354964744665914,0.0,1.0,0.9375,0.3400799080420936,0.114979505807317,0.08581641004091535,0.08581641004091539,0.06250528587292986,0.06250528587292986,0.4031676885016672,0.2678106802131167
0.02973047220780806,0.0,0.875,0.9625,0.18408705159167643,0.12426800924239781,0.19428978085686444,0.1942897808568645,0.13232719204928647,0.13232719204928645,0.27347531461761854,0.4249783174327629
0.021031104056652726,0.0,0.625,0.6875,0.8036768822218574,0.5225409362273844,0.014048374510146473,0.014048374510146466,0.013548136496296614,0.01354813649629661,0.8685597504571366,0.4797422872011089
0.027563261194713227,0.0,1.0,0.9875,0.07473299730873963,0.049275061561759245,0.42287210999279046,0.42287210999279046,0.27019066964909355,0.2701906696490935,0.3849628912552436,0.5708710197001413
0.009676139311986812,0.0,1.0,0.9,0.5093198613141154,0.010671155332985974,0.043444840449700955,0.04344484044970096,0.03908134443807616,0.039081344438076156,0.12329245993331175,0.1939041011027241
0.03977290070510668,0.0,0.875,0.75,0.3222923203201918,0.00627518394299102,0.1020396825613584,0.10203968256135836,0.08706614249255255,0.08706614249255253,0.1947671291814563,0.8217692974848124
0.05314245596898751,0.5,1.0,0.6625,0.3178288847220694,0.014493717717701972,0.10426516656051309,0.10426516656051306,0.08803254278190535,0.08803254278190535,0.19716037431429514,0.8190434890348214
0.02457189951466683,0.0,0.875,0.85,0.06425313090805049,0.030440914383845465,0.5663658055576903,0.5663658055576906,0.36449978841840563,0.3644997884184056,0.3434441217597077,0.6444678478503397
0.022862549983211744,0.0,0.875,0.875,0.06561721426462867,0.04238036245717644,0.7523672321024665,0.7523672321024664,0.36421800738944055,0.36421800738944066,0.33951812412606214,0.6467600049560059
0.05414975122859497,0.0,1.0,0.9125,0.21428110223011798,0.08936353369093056,0.2943816087843903,0.29438160878439024,0.1557699609962454,0.15576996099624538,0.4757179735398515,0.5383471688762245
0.017398736302310674,0.0,1.0,0.9875,0.4849924237642127,0.09684278915014242,0.07016072154610666,0.07016072154610666,0.053938485076294895,0.05393848507629489,0.6599440679789179,0.5682691116342368
0.012179115411617472,0.0,1.0,0.975,0.20847036627479823,0.058146194442274715,0.16102214971906298,0.16102214971906298,0.10335997351171576,0.10335997351171579,0.37485210282886944,0.3877462520133829
0.026403345441225842,0.0,0.875,0.9125,0.07739621499518541,0.03084962037241936,0.42623979299275816,0.42623979299275827,0.25883070077050374,0.2588307007705037,0.3843444121759707,0.5566224755296656
0.013003266078569027,0.0,1.0,0.975,0.3245035670201745,0.062331757709046594,0.09110355282738837,0.09110355282738836,0.06946398388485753,0.06946398388485751,0.3579918253199956,0.26929748482219873
0.011019199658130092,0.0,1.0,0.8875,0.1954262844419146,0.11284957624188387,0.21337616265833445,0.2133761626583345,0.13044804337777474,0.13044804337777471,0.4489082499731096,0.48760996159088776
0.017520832697414605,1.0,0.625,0.725,0.296994099406783,0.033461480195731794,0.12935078806937825,0.12935078806937825,0.10657649176114906,0.10657649176114907,0.5154888673765731,0.703754181637953
0.02390036934159519,0.0,1.0,0.9875,0.5437667044936006,0.11545479728938114,0.05719202269957505,0.05719202269957505,0.03985599075586468,0.03985599075586466,0.691647843390341,0.4745384710692998
0.06953389701169073,0.5,1.0,0.925,0.08435991816567882,0.017940083420479872,0.36558821058898117,0.3655882105889812,0.3560600184514867,0.35606001845148666,0.3086210605571689,0.6569198364514952
0.022862549983211744,0.25,0.75,0.85,0.29128847177539813,0.06526622150002923,0.1198545584213546,0.1198545584213546,0.09633830998561366,0.09633830998561366,0.21117026997956329,0.8025027877586354
0.1048197551967278,0.0,1.0,1.0,0.09360202624262033,0.03152142211261854,0.3886917391016303,0.3886917391016303,0.24481137058383015,0.24481137058382998,0.3971173496826933,0.5652955024160727
0.01709349531455084,0.0,1.0,1.0,0.8009116306498087,0.516201579439381,0.014312034079510124,0.014312034079510127,0.012721375934394314,0.012721375934394312,0.8675916962461009,0.4898401685045328
0.07356307805012058,1.0,1.0,1.0,0.3093808336981075,0.02966763252852141,0.10802984025565776,0.10802984025565773,0.09283864735100562,0.09283864735100561,0.19756373023555981,0.8088836575393322
0.059827233600927926,0.0,0.875,0.6625,0.43107674699943244,0.06117753816169909,0.08037625272005212,0.08037625272005212,0.06325992337618958,0.06325992337618955,0.6209529955899753,0.5218064676000383
0.058178932267024815,0.5,0.875,0.875,0.25734790792922396,0.21342329697886933,0.1366705710839655,0.1366705710839655,0.1027676897931802,0.1027676897931802,0.23179520275357635,0.37975467723951756
0.005646958273556972,0.0,0.875,0.875,0.3253409931051279,0.07476953852169238,0.10441552660563222,0.10441552660563225,0.08554179154956275,0.08554179154956273,0.13170915349037315,0.7039400322141047
0.05015109428894111,0.0,1.0,0.975,0.10684447034512239,0.035040583192669,0.34381777486426546,0.3438177748642654,0.23960031594743708,0.23960031594743705,0.27040980961600514,0.5299838929500555
0.07157901162968162,0.25,0.875,0.85,0.2305007703801158,0.1183171941874643,0.14579094817630844,0.14579094817630844,0.09451076600986694,0.09451076600986692,0.41088523179520275,0.38706479990088516
0.023045694575867644,0.0,1.0,0.975,0.2821644227929119,0.054302013495196824,0.1409671311976465,0.1409671311976465,0.12136580631613098,0.12136580631613099,0.5081477896095514,0.6924792466856413
0.23274625316687525,1.0,0.875,0.925,0.016243187065177866,0.010385023590204956,0.6715202720052121,0.6715202720052124,0.43926305470907656,0.43926305470907656,0.3461600516295579,0.5784289431297259
0.09294588077287018,0.0,1.0,0.875,0.02783107646352633,0.01894842647253034,0.6214667886323577,0.6214667886323576,0.6518287884756501,0.6518287884756498,0.33532322254490693,0.6108288935696004
0.09294588077287018,0.0,1.0,0.8375,0.04338855255198566,0.02369294156054793,0.5578337498279741,0.5578337498279742,0.4752915987273604,0.47529159872736043,0.3436592449177153,0.62359063313095
0.034766948505845365,0.0,1.0,0.9625,0.12692165192725308,0.04036343494373016,0.29359611833259935,0.29359611833259935,0.2081282274961374,0.20812822749613735,0.27756265461976976,0.48754801139882253
0.010011904398522635,0.0,0.875,0.9125,0.3342260619107063,0.10582054473328824,0.10253444098970405,0.102534440989704,0.08494909957675105,0.08494909957675105,0.5249811767236743,0.7535621360426189
0.028753701046976585,0.0,1.0,0.9375,0.12450246723724631,0.019177960183744194,0.2923821661781515,0.29238216617815144,0.23800438977692634,0.23800438977692628,0.40069377218457564,0.6572915376037547
0.014712615610024113,0.0,1.0,0.9125,0.5470412736718299,0.07148043406846465,0.03712205540884136,0.037122055408841365,0.032374355635662065,0.03237435563566206,0.09519199741852208,0.18008920827652908
0.02307621867464363,0.0,0.875,0.8875,0.111062317284007,0.03199798228513715,0.3428148620064377,0.34281486200643774,0.20744382464711694,0.2074438246471169,0.40322146929116914,0.5372940156114672
0.043100027471688895,0.0,0.875,0.9125,0.3060029105063392,0.18996575336550553,0.10788885078937195,0.10788885078937192,0.08739516277342117,0.08739516277342116,0.20622243734538018,0.34890348160079043
0.025426574280394368,0.0,0.75,0.825,0.14257676338121317,0.07516102484639164,0.2544748599092799,0.2544748599092799,0.1690614187214936,0.16906141872149358,0.28423147251801656,0.46214843266012157
0.05900308293397637,0.5,1.0,0.8875,0.13231702226243947,0.05120224642317338,0.27753259721512574,0.27753259721512574,0.1886899999793587,0.18868999997935867,0.28240292567494885,0.47559162433401303
0.02390036934159519,0.0,0.875,0.8625,0.2166002240502111,0.03408922304481392,0.23957086279639642,0.23957086279639636,0.2266929300373244,0.2266929300373244,0.47501882327632566,0.6388923305662271
0.009676139311986812,0.0,0.875,0.9375,0.4473472003769169,0.28473055303684597,0.05421924456715658,0.05421924456715656,0.042642815636789795,0.042642815636789795,0.36826395611487567,0.15202577127990233
0.028082170873904945,0.0,1.0,0.9875,0.1339244552187574,0.04117578557614816,0.28172994066031426,0.28172994066031415,0.2000932396250755,0.20009323962507547,0.27065182316876407,0.48748606120680127
0.028082170873904945,0.0,1.0,0.95,0.44588742151714994,0.0701612706715896,0.07688129507428382,0.07688129507428383,0.06252846767466178,0.06252846767466176,0.6304184145423255,0.5164787510841428
0.020542718476236982,0.0,0.875,0.875,0.2148797610792368,0.03408925577469556,0.24270346483017294,0.24270346483017288,0.22986250321352833,0.22986250321352822,0.4740507690652898,0.6377152769173393
0.020542718476236982,0.0,0.875,0.8375,0.21887653337783175,0.014759014828918404,0.24526117600502517,0.24526117600502514,0.20822969282705922,0.2082296928270592,0.4782187802516941,0.629723702143474
0.03223344830743872,0.0,0.875,0.8625,0.22084288008111821,0.019112191965577004,0.23807820969807936,0.23807820969807938,0.21624249459387349,0.21624249459387343,0.4789448209099709,0.6335026638582663
0.020542718476236982,0.0,0.875,0.875,0.21553038958107995,0.03266627871132388,0.24193578069403004,0.24193578069403,0.2275010982385711,0.22750109823857106,0.4745616865655587,0.6374055259571451
0.01886389304355789,0.0,0.875,0.875,0.2215254707576485,0.029835559681245242,0.23249672214826625,0.23249672214826622,0.23409101055373635,0.2340910105537363,0.4783801226202,0.6392020815264653
0.020542718476236982,0.0,0.875,0.8125,0.21114127477765324,0.024739141448383496,0.25458305464579956,0.25458305464579956,0.22817373106577254,0.2281737310657725,0.4727869205119934,0.6304051542559717
0.01886389304355789,0.25,1.0,0.975,0.4643718995624381,0.5043264294800217,0.05632302286665018,0.05632302286665018,0.04019799495841464,0.04019799495841463,0.5438313434441218,0.24947342336761036
0.2771893409847074,0.5,1.0,0.975,0.10483916303616385,0.044392542285817654,0.3516112698361948,0.3516112698361948,0.23857264845500964,0.2385726484550096,0.27799290093578566,0.5173460537727483
0.014712615610024113,0.0,1.0,0.975,0.7998768131626711,0.645719989623741,0.014401863927958567,0.014401863927958572,0.010965287192824944,0.010965287192824951,0.8248897493815209,0.27041258827902126
0.013857940844296571,0.25,0.875,0.825,0.25021413892649874,0.024022372977929977,0.20210832247047353,0.20210832247047353,0.11849556103628847,0.11849556103628844,0.4986823706572012,0.5275678354603027
0.02356460425505937,0.0,1.0,0.8875,0.24035980531752774,0.12689972402082517,0.1377295425580767,0.1377295425580767,0.09035621207130402,0.09035621207130404,0.40792728837259323,0.3739933093792532
0.026403345441225842,0.0,1.0,0.9625,0.30375491221454376,0.1862650391649808,0.10347035998153291,0.10347035998153288,0.0856147523662305,0.0856147523662305,0.24120684091642458,0.3192912898030164
